I,J,Latitude,Longitude,Altitude
10,59,33.5281,3.26474,811.9
10,60,33.5365,3.4614,789.2
10,61,33.5446,3.65808,766.1
10,62,33.5523,3.85483,729.6
10,63,33.5596,4.05161,674.5
10,64,33.5664,4.24844,608.3
10,65,33.5729,4.44531,537.5
10,66,33.5789,4.64221,459.4
10,67,33.5846,4.83914,379.8
10,68,33.5899,5.03613,313.8
10,69,33.5947,5.23312,259.9
10,70,33.5991,5.43015,207.7
10,71,33.6032,5.6272,146.6
10,72,33.6068,5.82428,79.2
10,73,33.6101,6.02136,43.4
10,74,33.6129,6.21848,52.0
10,75,33.6153,6.41562,59.9
10,76,33.6173,6.61276,50.5
10,77,33.6189,6.80991,42.0
10,78,33.6202,7.00708,41.8
10,79,33.621,7.20425,46.1
10,80,33.6214,7.40143,46.6
10,81,33.6214,7.59857,40.2
10,82,33.621,7.79575,30.6
10,83,33.6202,7.99292,23.0
10,84,33.6189,8.19009,18.7
10,85,33.6173,8.38724,16.6
10,86,33.6153,8.58438,14.8
10,87,33.6129,8.78152,18.9
10,88,33.6101,8.97864,45.5
10,89,33.6068,9.17572,102.0
10,90,33.6032,9.3728,152.2
10,91,33.5991,9.56985,180.1
10,92,33.5947,9.76688,235.2
10,93,33.5899,9.96387,266.0
10,94,33.5846,10.1609,177.6
10,95,33.5789,10.3578,60.1
10,96,33.5729,10.5547,13.5
10,97,33.5664,10.7516,6.6
10,98,33.5596,10.9484,6.2
10,99,33.5523,11.1452,4.3
10,100,33.5446,11.3419,0.4
11,0,32.4873,-8.20694,354.7
11,1,32.519,-8.01669,395.2
11,2,32.5503,-7.82629,363.1
11,3,32.5812,-7.63568,361.7
11,4,32.6118,-7.44492,443.5
11,5,32.642,-7.25397,538.1
11,6,32.6718,-7.06287,594.8
11,7,32.7012,-6.87158,615.1
11,8,32.7302,-6.68015,636.5
11,9,32.7588,-6.48856,678.1
11,10,32.7871,-6.29678,699.5
11,11,32.815,-6.10486,727.7
11,12,32.8425,-5.91278,800.7
11,13,32.8696,-5.72052,934.5
11,14,32.8963,-5.52814,1255.8
11,15,32.9226,-5.33557,1694.5
11,16,32.9486,-5.14288,1899.7
11,17,32.9741,-4.95004,1774.1
11,18,32.9993,-4.75705,1604.7
11,19,33.0241,-4.5639,1520.6
11,20,33.0485,-4.37064,1380.5
11,21,33.0725,-4.17722,1153.7
11,22,33.0961,-3.98367,948.2
11,23,33.1194,-3.78998,878.3
11,24,33.1422,-3.59616,1029.0
11,25,33.1646,-3.40219,1316.4
11,26,33.1867,-3.20813,1484.9
11,27,33.2084,-3.01392,1454.5
11,28,33.2296,-2.81958,1358.8
11,29,33.2505,-2.62512,1271.9
11,30,33.271,-2.43054,1213.3
11,31,33.2911,-2.23587,1203.0
11,32,33.3108,-2.04105,1204.0
11,33,33.3301,-1.84613,1183.8
11,34,33.349,-1.65109,1160.7
11,35,33.3675,-1.45596,1144.0
11,36,33.3856,-1.26071,1132.2
11,37,33.4033,-1.06534,1134.8
11,38,33.4206,-0.869904,1143.2
11,39,33.4376,-0.674347,1129.1
11,40,33.4541,-0.478668,1122.3
11,41,33.4702,-0.282928,1144.2
11,42,33.4859,-0.0870972,1163.6
11,43,33.5013,0.108856,1193.9
11,44,33.5162,0.304871,1240.9
11,45,33.5307,0.500977,1284.0
11,46,33.5448,0.697174,1313.7
11,47,33.5586,0.893463,1357.2
11,48,33.5719,1.08981,1385.8
11,49,33.5848,1.28625,1387.2
11,50,33.5974,1.48276,1384.7
11,51,33.6095,1.67932,1282.0
11,52,33.6212,1.87598,1142.1
11,53,33.6325,2.07269,1065.4
11,54,33.6434,2.2695,991.8
11,55,33.654,2.46634,910.5
11,56,33.6641,2.66324,843.1
11,57,33.6738,2.8602,803.6
11,58,33.6831,3.05725,784.9
11,59,33.692,3.2543,755.7
11,60,33.7005,3.45145,726.3
11,61,33.7086,3.64862,727.3
11,62,33.7163,3.84586,726.8
11,63,33.7236,4.04312,684.6
11,64,33.7305,4.24042,612.7
11,65,33.737,4.43777,528.4
11,66,33.743,4.63516,439.3
11,67,33.7487,4.83258,363.4
11,68,33.754,5.03006,311.4
11,69,33.7589,5.22754,264.3
11,70,33.7633,5.42505,210.9
11,71,33.7674,5.62259,145.1
11,72,33.771,5.82013,67.5
11,73,33.7743,6.01773,21.1
11,74,33.7771,6.21533,19.4
11,75,33.7795,6.41293,21.4
11,76,33.7815,6.61057,15.2
11,77,33.7832,6.8082,13.9
11,78,33.7844,7.00586,18.9
11,79,33.7852,7.20352,27.4
11,80,33.7856,7.40118,34.6
11,81,33.7856,7.59882,33.7
11,82,33.7852,7.79648,29.1
11,83,33.7844,7.99414,27.9
11,84,33.7832,8.1918,21.2
11,85,33.7815,8.38943,10.0
11,86,33.7795,8.58707,4.2
11,87,33.7771,8.78467,6.7
11,88,33.7743,8.98227,27.2
11,89,33.771,9.17987,69.3
11,90,33.7674,9.37741,116.1
11,91,33.7633,9.57495,139.1
11,92,33.7589,9.77246,140.0
11,93,33.754,9.96994,113.8
11,94,33.7487,10.1674,51.1
11,95,33.743,10.3648,6.1
11,96,33.737,10.5622,0.3
11,97,33.7305,10.7596,3.7
11,98,33.7236,10.9569,7.2
11,99,33.7163,11.1541,3.3
11,100,33.7086,11.3514,0.0
12,0,32.6478,-8.24481,240.0
12,1,32.6795,-8.05414,283.3
12,2,32.7109,-7.86328,315.5
12,3,32.742,-7.67224,403.3
12,4,32.7726,-7.48105,529.6
12,5,32.8029,-7.28967,636.5
12,6,32.8327,-7.09811,709.8
12,7,32.8622,-6.9064,747.3
12,8,32.8913,-6.71451,784.3
12,9,32.9201,-6.52246,810.9
12,10,32.9484,-6.33026,796.0
12,11,32.9764,-6.13788,838.4
12,12,33.004,-5.94534,938.1
12,13,33.0311,-5.75266,996.3
12,14,33.0579,-5.55981,1193.1
12,15,33.0844,-5.36679,1621.0
12,16,33.1104,-5.17365,1962.2
12,17,33.136,-4.98035,2008.7
12,18,33.1613,-4.7869,1896.3
12,19,33.1861,-4.59332,1734.3
12,20,33.2106,-4.39957,1596.0
12,21,33.2347,-4.20572,1517.5
12,22,33.2584,-4.01169,1293.5
12,23,33.2817,-3.81754,948.5
12,24,33.3046,-3.62326,896.2
12,25,33.3271,-3.42883,1155.5
12,26,33.3492,-3.23431,1354.0
12,27,33.371,-3.03964,1360.0
12,28,33.3923,-2.84485,1278.2
12,29,33.4132,-2.6499,1205.3
12,30,33.4338,-2.45486,1157.3
12,31,33.4539,-2.2597,1134.8
12,32,33.4737,-2.06442,1132.1
12,33,33.493,-1.86905,1124.1
12,34,33.512,-1.67355,1105.9
12,35,33.5306,-1.47794,1091.5
12,36,33.5487,-1.2822,1084.0
12,37,33.5665,-1.0864,1076.2
12,38,33.5839,-0.890442,1078.9
12,39,33.6008,-0.694427,1084.7
12,40,33.6174,-0.498291,1100.6
12,41,33.6336,-0.302063,1113.5
12,42,33.6494,-0.105743,1101.6
12,43,33.6647,0.0906677,1129.5
12,44,33.6797,0.28717,1194.3
12,45,33.6943,0.483765,1237.5
12,46,33.7084,0.68042,1249.1
12,47,33.7222,0.877167,1288.2
12,48,33.7356,1.07401,1360.1
12,49,33.7486,1.27094,1397.8
12,50,33.7611,1.46793,1397.7
12,51,33.7733,1.66498,1342.5
12,52,33.785,1.86212,1295.9
12,53,33.7964,2.05933,1259.8
12,54,33.8074,2.25659,1113.3
12,55,33.8179,2.45392,945.9
12,56,33.828,2.65131,871.1
12,57,33.8378,2.84875,832.4
12,58,33.8471,3.04626,775.6
12,59,33.856,3.24384,714.9
12,60,33.8646,3.44144,678.4
12,61,33.8727,3.6391,666.7
12,62,33.8804,3.83682,663.8
12,63,33.8877,4.03458,643.6
12,64,33.8946,4.23236,590.0
12,65,33.9011,4.43021,515.4
12,66,33.9072,4.62808,436.5
12,67,33.9129,4.82599,364.6
12,68,33.9182,5.02393,303.5
12,69,33.9231,5.22192,247.4
12,70,33.9276,5.41992,192.4
12,71,33.9316,5.61795,120.5
12,72,33.9353,5.81598,36.6
12,73,33.9386,6.01407,-11.0
12,74,33.9414,6.21216,-15.7
12,75,33.9438,6.41025,-11.3
12,76,33.9459,6.60837,-8.4
12,77,33.9475,6.80649,-4.7
12,78,33.9487,7.00464,1.3
12,79,33.9495,7.20279,10.8
12,80,33.9499,7.40094,17.1
12,81,33.9499,7.59906,15.4
12,82,33.9495,7.79721,14.9
12,83,33.9487,7.99536,21.2
12,84,33.9475,8.19351,27.3
12,85,33.9459,8.39163,33.5
12,86,33.9438,8.58975,43.9
12,87,33.9414,8.78784,58.8
12,88,33.9386,8.98593,67.3
12,89,33.9353,9.18402,67.0
12,90,33.9316,9.38205,72.6
12,91,33.9276,9.58008,76.4
12,92,33.9231,9.77808,68.4
12,93,33.9182,9.97607,43.1
12,94,33.9129,10.174,8.7
12,95,33.9072,10.3719,0.0
12,96,33.9011,10.5698,0.0
12,97,33.8946,10.7676,2.4
12,98,33.8877,10.9654,3.4
12,99,33.8804,11.1632,0.7
12,100,33.8727,11.3609,0.0
13,0,32.8083,-8.28287,161.7
13,1,32.8401,-8.09177,197.4
13,2,32.8716,-7.90045,281.0
13,3,32.9028,-7.70898,388.9
13,4,32.9335,-7.51733,496.3
13,5,32.9638,-7.32553,607.7
13,6,32.9938,-7.13354,680.8
13,7,33.0234,-6.94138,728.0
13,8,33.0526,-6.74902,790.8
13,9,33.0814,-6.55655,788.1
13,10,33.1098,-6.36389,760.4
13,11,33.1379,-6.17105,853.1
13,12,33.1655,-5.97806,1026.6
13,13,33.1928,-5.78491,1093.7
13,14,33.2197,-5.59161,1100.0
13,15,33.2462,-5.39816,1369.7
13,16,33.2723,-5.20456,1767.1
13,17,33.298,-5.0108,1912.4
13,18,33.3233,-4.81689,1892.4
13,19,33.3483,-4.62286,1765.4
13,20,33.3728,-4.42868,1651.3
13,21,33.397,-4.23434,1815.9
13,22,33.4207,-4.03986,1877.6
13,23,33.4441,-3.84525,1417.0
13,24,33.4671,-3.65051,931.3
13,25,33.4896,-3.45563,957.7
13,26,33.5118,-3.26062,1210.9
13,27,33.5336,-3.06549,1305.2
13,28,33.555,-2.87021,1245.2
13,29,33.576,-2.67484,1160.5
13,30,33.5966,-2.47931,1114.3
13,31,33.6168,-2.28369,1089.7
13,32,33.6367,-2.08795,1084.9
13,33,33.6561,-1.89209,1082.7
13,34,33.6751,-1.69611,1059.8
13,35,33.6937,-1.5,1049.5
13,36,33.7119,-1.30383,1058.8
13,37,33.7298,-1.10751,1060.3
13,38,33.7472,-0.911102,1063.7
13,39,33.7642,-0.7146,1069.1
13,40,33.7808,-0.518005,1069.4
13,41,33.797,-0.321289,1060.8
13,42,33.8129,-0.124512,1048.8
13,43,33.8283,0.0723877,1077.7
13,44,33.8433,0.269379,1132.8
13,45,33.8579,0.466431,1147.2
13,46,33.8721,0.663574,1130.7
13,47,33.8859,0.86084,1150.4
13,48,33.8994,1.05814,1221.7
13,49,33.9124,1.25552,1275.8
13,50,33.925,1.453,1311.7
13,51,33.9372,1.65054,1357.3
13,52,33.949,1.84818,1393.4
13,53,33.9603,2.04587,1385.9
13,54,33.9713,2.24362,1242.8
13,55,33.9819,2.44144,1060.5
13,56,33.9921,2.63931,1012.3
13,57,34.0019,2.83725,984.7
13,58,34.0112,3.03525,866.7
13,59,34.0202,3.23328,769.1
13,60,34.0287,3.4314,731.8
13,61,34.0369,3.62955,682.9
13,62,34.0446,3.82773,626.8
13,63,34.052,4.026,579.7
13,64,34.0589,4.22427,524.1
13,65,34.0654,4.42261,467.5
13,66,34.0715,4.62097,424.5
13,67,34.0772,4.81937,377.4
13,68,34.0825,5.01779,310.8
13,69,34.0874,5.21625,236.8
13,70,34.0919,5.41476,169.2
13,71,34.096,5.61328,98.1
13,72,34.0997,5.8118,23.4
13,73,34.1029,6.01038,-21.0
13,74,34.1058,6.20895,-28.6
13,75,34.1082,6.40756,-24.3
13,76,34.1103,6.60617,-19.0
13,77,34.1119,6.80478,-14.1
13,78,34.1131,7.00342,-4.5
13,79,34.1139,7.20203,10.4
13,80,34.1143,7.40067,13.0
13,81,34.1143,7.59933,-4.9
13,82,34.1139,7.79797,-20.4
13,83,34.1131,7.99658,-8.6
13,84,34.1119,8.19522,36.5
13,85,34.1103,8.39383,93.9
13,86,34.1082,8.59244,145.0
13,87,34.1058,8.79105,200.4
13,88,34.1029,8.98962,215.7
13,89,34.0997,9.1882,170.5
13,90,34.096,9.38672,121.8
13,91,34.0919,9.58524,89.0
13,92,34.0874,9.78375,63.4
13,93,34.0825,9.98221,29.6
13,94,34.0772,10.1806,0.8
13,95,34.0715,10.379,0.0
13,96,34.0654,10.5774,0.1
13,97,34.0589,10.7757,0.2
13,98,34.052,10.974,0.2
13,99,34.0446,11.1723,0.1
13,100,34.0369,11.3705,0.0
14,0,32.9689,-8.32111,130.3
14,1,33.0008,-8.12955,161.8
14,2,33.0324,-7.93784,241.1
14,3,33.0636,-7.74591,304.9
14,4,33.0944,-7.55383,352.1
14,5,33.1249,-7.36157,435.8
14,6,33.1549,-7.16913,505.8
14,7,33.1846,-6.9765,566.2
14,8,33.2139,-6.78372,669.3
14,9,33.2428,-6.59079,714.7
14,10,33.2713,-6.39767,708.9
14,11,33.2994,-6.20441,815.5
14,12,33.3272,-6.01096,994.4
14,13,33.3545,-5.81735,1061.6
14,14,33.3815,-5.6236,1012.7
14,15,33.4081,-5.42969,1144.7
14,16,33.4342,-5.23563,1512.3
14,17,33.46,-5.04141,1742.4
14,18,33.4854,-4.84705,1731.3
14,19,33.5105,-4.65256,1532.3
14,20,33.5351,-4.45789,1399.8
14,21,33.5593,-4.26309,1757.2
14,22,33.5831,-4.06818,2155.4
14,23,33.6066,-3.87308,1844.7
14,24,33.6296,-3.67789,1121.4
14,25,33.6523,-3.48254,851.4
14,26,33.6745,-3.28705,1117.8
14,27,33.6964,-3.09146,1354.1
14,28,33.7178,-2.89572,1338.8
14,29,33.7389,-2.69986,1218.1
14,30,33.7596,-2.50388,1122.9
14,31,33.7798,-2.30777,1067.3
14,32,33.7997,-2.11154,1039.4
14,33,33.8192,-1.91522,1047.2
14,34,33.8383,-1.71878,1068.1
14,35,33.8569,-1.52222,1090.1
14,36,33.8752,-1.32553,1109.9
14,37,33.8931,-1.12875,1111.9
14,38,33.9106,-0.931885,1103.0
14,39,33.9276,-0.734894,1085.8
14,40,33.9443,-0.537811,1053.4
14,41,33.9606,-0.340637,1022.8
14,42,33.9764,-0.143341,1017.1
14,43,33.9919,0.0540161,1029.9
14,44,34.007,0.251495,1044.5
14,45,34.0217,0.449036,1040.4
14,46,34.0359,0.646667,1036.7
14,47,34.0498,0.844391,1063.7
14,48,34.0632,1.04218,1110.2
14,49,34.0762,1.24008,1152.6
14,50,34.0889,1.43802,1210.5
14,51,34.1011,1.63605,1278.3
14,52,34.113,1.83417,1323.9
14,53,34.1244,2.03235,1363.2
14,54,34.1354,2.23056,1326.0
14,55,34.146,2.42889,1209.2
14,56,34.1562,2.62726,1151.4
14,57,34.166,2.82568,1107.0
14,58,34.1754,3.02417,987.1
14,59,34.1844,3.22269,876.8
14,60,34.193,3.4213,828.6
14,61,34.2011,3.61993,829.8
14,62,34.2089,3.81863,786.4
14,63,34.2163,4.01736,631.6
14,64,34.2232,4.21613,482.3
14,65,34.2298,4.41495,403.2
14,66,34.2359,4.6138,363.6
14,67,34.2416,4.81271,335.5
14,68,34.2469,5.01163,287.0
14,69,34.2518,5.21057,220.7
14,70,34.2563,5.40958,155.3
14,71,34.2604,5.60858,93.7
14,72,34.2641,5.80762,35.3
14,73,34.2674,6.00668,-9.0
14,74,34.2703,6.20575,-27.8
14,75,34.2727,6.40485,-28.4
14,76,34.2747,6.60394,-24.3
14,77,34.2764,6.80304,-15.1
14,78,34.2776,7.00217,7.8
14,79,34.2784,7.20129,34.9
14,80,34.2788,7.40042,55.6
14,81,34.2788,7.59958,80.1
14,82,34.2784,7.79871,107.5
14,83,34.2776,7.99783,138.4
14,84,34.2764,8.19696,176.6
14,85,34.2747,8.39606,200.2
14,86,34.2727,8.59515,223.2
14,87,34.2703,8.79425,297.6
14,88,34.2674,8.99332,373.2
14,89,34.2641,9.19238,331.1
14,90,34.2604,9.39142,199.1
14,91,34.2563,9.59042,102.5
14,92,34.2518,9.78943,63.3
14,93,34.2469,9.98837,32.2
14,94,34.2416,10.1873,2.9
14,95,34.2359,10.3862,0.0
14,96,34.2298,10.5851,0.0
14,97,34.2232,10.7839,0.0
14,98,34.2163,10.9826,0.0
14,99,34.2089,11.1814,0.0
14,100,34.2011,11.3801,0.0
15,0,33.1295,-8.35953,91.5
15,1,33.1616,-8.16754,135.0
15,2,33.1933,-7.97537,190.1
15,3,33.2246,-7.78302,221.0
15,4,33.2555,-7.59048,231.2
15,5,33.286,-7.39777,267.1
15,6,33.3162,-7.20486,326.8
15,7,33.3459,-7.01181,397.5
15,8,33.3753,-6.8186,499.2
15,9,33.4043,-6.62518,585.2
15,10,33.4329,-6.43161,584.1
15,11,33.4611,-6.23788,648.0
15,12,33.4889,-6.04401,807.0
15,13,33.5163,-5.84995,897.9
15,14,33.5434,-5.65573,942.5
15,15,33.57,-5.46136,1037.6
15,16,33.5963,-5.26685,1264.5
15,17,33.6222,-5.07217,1491.9
15,18,33.6476,-4.87735,1488.2
15,19,33.6727,-4.68237,1221.1
15,20,33.6974,-4.48727,1064.6
15,21,33.7217,-4.29199,1440.4
15,22,33.7456,-4.09659,1822.0
15,23,33.7691,-3.90106,1618.8
15,24,33.7923,-3.70538,1123.6
15,25,33.815,-3.50958,820.4
15,26,33.8373,-3.31363,978.7
15,27,33.8592,-3.11755,1300.2
15,28,33.8807,-2.92136,1385.7
15,29,33.9019,-2.72501,1287.5
15,30,33.9226,-2.52856,1158.3
15,31,33.9429,-2.33197,1054.0
15,32,33.9629,-2.13528,981.9
15,33,33.9824,-1.93848,999.5
15,34,34.0015,-1.74155,1087.6
15,35,34.0203,-1.54453,1160.1
15,36,34.0386,-1.34735,1197.4
15,37,34.0565,-1.15012,1204.6
15,38,34.074,-0.952759,1177.7
15,39,34.0912,-0.75528,1131.5
15,40,34.1079,-0.557709,1080.5
15,41,34.1242,-0.360046,1036.7
15,42,34.1401,-0.162292,1017.0
15,43,34.1556,0.035553,1009.8
15,44,34.1708,0.233521,1003.7
15,45,34.1855,0.431549,996.9
15,46,34.1998,0.629669,997.1
15,47,34.2137,0.827881,1013.7
15,48,34.2271,1.02615,1042.3
15,49,34.2402,1.22452,1076.0
15,50,34.2529,1.42297,1117.8
15,51,34.2652,1.62149,1160.2
15,52,34.277,1.8201,1185.6
15,53,34.2885,2.01874,1223.6
15,54,34.2996,2.21747,1249.6
15,55,34.3102,2.41626,1211.8
15,56,34.3204,2.61514,1190.7
15,57,34.3303,2.81406,1206.2
15,58,34.3397,3.01303,1163.1
15,59,34.3487,3.21207,1055.2
15,60,34.3573,3.41113,975.4
15,61,34.3655,3.61026,1019.2
15,62,34.3733,3.80945,1040.8
15,63,34.3807,4.0087,848.2
15,64,34.3876,4.20795,595.1
15,65,34.3942,4.40726,438.5
15,66,34.4004,4.60663,349.8
15,67,34.4061,4.806,292.0
15,68,34.4114,5.00543,238.8
15,69,34.4164,5.2049,185.0
15,70,34.4209,5.40436,132.8
15,71,34.425,5.60388,84.3
15,72,34.4287,5.80341,39.0
15,73,34.4319,6.00296,-4.7
15,74,34.4348,6.20251,-27.8
15,75,34.4373,6.4021,-24.5
15,76,34.4393,6.60172,-14.9
15,77,34.441,6.8013,-0.8
15,78,34.4422,7.00092,32.4
15,79,34.443,7.20056,75.1
15,80,34.4434,7.40018,135.6
15,81,34.4434,7.59982,258.5
15,82,34.443,7.79944,390.9
15,83,34.4422,7.99908,464.4
15,84,34.441,8.1987,473.6
15,85,34.4393,8.39828,414.7
15,86,34.4373,8.5979,347.0
15,87,34.4348,8.79749,356.3
15,88,34.4319,8.99704,452.4
15,89,34.4287,9.19659,451.9
15,90,34.425,9.39612,288.2
15,91,34.4209,9.59564,150.3
15,92,34.4164,9.7951,88.7
15,93,34.4114,9.99457,52.2
15,94,34.4061,10.194,23.0
15,95,34.4004,10.3934,3.7
15,96,34.3942,10.5927,0.0
15,97,34.3876,10.7921,0.0
15,98,34.3807,10.9913,0.0
15,99,34.3733,11.1906,0.0
15,100,34.3655,11.3897,0.0
16,0,33.2903,-8.39813,31.5
16,1,33.3224,-8.20569,67.6
16,2,33.3542,-8.01309,105.0
