Date;TMPmax_Obs;TMPmin_Obs;PRCsum_Obs;RS_Obs
17/06/2022;37.8;23.9;0;29.64
18/06/2022;34.2;18.6;0;29.17
19/06/2022;32.5;17.4;0;29.5
20/06/2022;31.6;19.4;0;26.53
21/06/2022;30.6;19.3;2;14.91
22/06/2022;30.2;22.1;0;20.84
23/06/2022;28.1;19.8;16.5;16.4
24/06/2022;28.6;18.9;0;27.31
25/06/2022;30.3;16.3;0;30.25
26/06/2022;32.7;20.1;0;28.61
27/06/2022;31.7;19.5;0;27.36
28/06/2022;31;18.9;0;29.07
29/06/2022;31.3;18.1;0;31.44
30/06/2022;28.2;18.1;0;24.38
01/07/2022;28;16.7;0;31.55
02/07/2022;33.7;15.2;0;31.54
03/07/2022;34.8;16.9;0;29.5
04/07/2022;35.9;19.9;0;25.06
05/07/2022;33.3;22.3;0;30.71
06/07/2022;32.4;21.9;0;30.84
07/07/2022;31.8;20.3;0;31.22
08/07/2022;32.1;20.5;0;30.36
09/07/2022;33.7;19.4;0;30.29
10/07/2022;34;21.9;0;30.23
11/07/2022;31.8;19.6;0;29.83
12/07/2022;32;17.2;0;29.64
13/07/2022;32.3;18.4;0;29.79
14/07/2022;34;18.3;0;29.32
15/07/2022;38.1;19.7;0;29.03
16/07/2022;36.6;21.2;0;29.89
17/07/2022;35;22.5;0;28.79
18/07/2022;36.4;21.7;0;27.91
19/07/2022;35.6;20.5;0;28.29
20/07/2022;35.3;21.2;0;28.06
21/07/2022;36.9;23;0;29.23
22/07/2022;35.1;20;0;27.41
23/07/2022;34.3;21.9;0;25.25
24/07/2022;35.7;20.1;0;28.52
25/07/2022;34.4;19.5;0;25.42
26/07/2022;32.9;24;0;29.43
27/07/2022;33.1;21.6;0;28.78
28/07/2022;33.7;18.6;0;23.87
29/07/2022;31;19.5;0;19.64
30/07/2022;34;22.6;0;28.98
31/07/2022;36.6;21.5;0;28.48
01/08/2022;38.3;25.3;0;28.06
02/08/2022;37.1;24.7;0;28.11
03/08/2022;34.6;20;0;26.99
04/08/2022;34.9;18.8;0;25.64
05/08/2022;34.2;19.4;0;26.44
06/08/2022;35.7;23.1;0;26.83
07/08/2022;35.1;23.5;0;27.54
08/08/2022;35.8;20.4;0;27.24
09/08/2022;34.8;19.5;0;26.43
10/08/2022;34.5;18.4;0;26.15
11/08/2022;33.6;18.8;0;25.9
12/08/2022;35.4;20;0;24.98
13/08/2022;33.1;21.3;0;24.51
14/08/2022;30.3;19.2;18;14.57
15/08/2022;32;18.3;0;25.32
16/08/2022;32;18.9;5.5;24.06
17/08/2022;29;21.3;4.5;10.64
18/08/2022;26.2;16.3;0;14.26
19/08/2022;28.2;19.5;0;25.62
20/08/2022;30.4;21.6;0;25.86
21/08/2022;31.2;21.2;0;21.94
22/08/2022;31.5;20.9;0;25.89
23/08/2022;34.4;22.3;0;24.87
24/08/2022;31.9;17;0;24.22
25/08/2022;33.6;17.5;0;23.9
26/08/2022;32.8;20.8;0;24.17
27/08/2022;31.2;20.2;0;24.26
28/08/2022;32.4;18.9;0;24.07
29/08/2022;31.6;17.7;0;22.89
30/08/2022;30.5;22.7;4;18.14
31/08/2022;29.6;18.7;0;18.67
01/09/2022;32.6;21.5;1.5;22.76
02/09/2022;30.6;18.5;0.5;12.35
03/09/2022;28.8;18.8;0;16.13
04/09/2022;30.9;18.6;0;20.74
05/09/2022;31.3;18.4;0;19
06/09/2022;30.7;18.2;0;17.03
07/09/2022;29.5;21.4;23;10.89
08/09/2022;27.4;16.6;0;17.96
09/09/2022;27.4;14.4;0;17.4
10/09/2022;26.2;15.5;0;20.15
11/09/2022;28.4;15.5;0;22.12
12/09/2022;29.7;14.8;0;21.24
13/09/2022;29.2;19.6;1;15.17
14/09/2022;29.4;20.3;1;10.52
15/09/2022;30;19;0;20.67
16/09/2022;26.7;19;0;20.63
17/09/2022;20.6;14.9;0;21.85
18/09/2022;24.1;10.9;0;20.73
19/09/2022;23.6;14.4;0;21.16
20/09/2022;24.7;10.5;0;20.53
21/09/2022;25.4;12.8;0;18.39
22/09/2022;25;12.2;0;17.06
23/09/2022;24.5;11.8;22;15.45
24/09/2022;21.6;15.3;1.5;8.09
25/09/2022;22.6;14.4;0;17.63
26/09/2022;22.5;14;0;18.22
27/09/2022;21;10.7;0;16.05
28/09/2022;23.7;12.2;0;15.45
29/09/2022;21.8;11.8;0;15.92
30/09/2022;18;12.3;0;17.36
01/10/2022;21.5;9;0;10.83
02/10/2022;27.2;12;0;16.49
03/10/2022;25.8;16.2;0;12.57
04/10/2022;25.3;12.7;0;17.18
05/10/2022;25.3;11.6;0;16.34
06/10/2022;25.5;12.2;0.5;16.47
07/10/2022;25.3;12.8;1;14.55
08/10/2022;20.2;13.8;0;5.68
09/10/2022;20.8;14.3;1;6.4
10/10/2022;24.9;13.9;0;14.74
11/10/2022;24.5;12.8;0.5;14.04
12/10/2022;25.5;14.1;0;12.66
13/10/2022;23.3;12.5;0;10.4
14/10/2022;24.5;13.4;0;12.51
15/10/2022;26;9.8;0.5;14.8
16/10/2022;25.6;14.9;0;12.54
17/10/2022;26.7;13.3;0;12.39
18/10/2022;25;12.6;0.5;13.59
19/10/2022;25.3;12.9;0;9.64
20/10/2022;22.4;15.9;0;3.83
21/10/2022;24.1;18.3;0;4.73
22/10/2022;26.1;19.3;0;7.74
23/10/2022;27.3;17.3;0;6.99
24/10/2022;24.9;19.5;0;9.02
25/10/2022;25.4;15.1;0;10.01
26/10/2022;26;14.4;0.5;9.3
27/10/2022;26;13.3;0;11.22
28/10/2022;25.6;12.5;0;11.5
29/10/2022;25.6;12.5;0.5;10.66
30/10/2022;25.7;10.3;0;10.66
31/10/2022;23.7;12;24;9.08
01/11/2022;23.3;16.2;2;9.48
02/11/2022;20.8;12.2;0;11.66
03/11/2022;19.9;8.4;3.5;1.85
04/11/2022;16.1;6.8;0;8.15
05/11/2022;15.3;10.1;0;12.03
06/11/2022;19.5;6.5;0;11.15
07/11/2022;21.3;5.8;0;11.23
08/11/2022;19.9;7.8;0;3.46
09/11/2022;21.8;14.8;1;6.55
10/11/2022;19.4;12.5;0;10.58
11/11/2022;22.6;10;0.5;10.16
12/11/2022;21.3;9.5;0;9.82
13/11/2022;19.7;11.7;0;4.36
14/11/2022;17.2;8.2;18.5;3.13
15/11/2022;19.1;13;6.5;4.15
16/11/2022;18.9;10.1;0;9.62
17/11/2022;19.1;8.9;1.5;7.49
18/11/2022;15.2;6.6;0;9.32
19/11/2022;13.5;9;0;9.86
20/11/2022;13.5;8.1;0;9.75
21/11/2022;10.9;5;8;2.2
22/11/2022;13.6;5.9;0.5;8.92
23/11/2022;12.9;4.6;0.5;3.19
24/11/2022;16.3;5.2;0;8.69
25/11/2022;17;7.5;0;8.49
26/11/2022;14.8;7.3;0;7.61
27/11/2022;16.6;4.7;0;7.25
28/11/2022;10.9;7.2;18;0.8
29/11/2022;11.4;2.8;0.5;6.75
30/11/2022;12.9;1.9;3.5;8.48
01/12/2022;10.8;4.9;2;3.55
02/12/2022;9.7;4.4;0;3.36
03/12/2022;11.5;4.5;25;2.27
04/12/2022;13.6;7.1;14;2.7
05/12/2022;16.1;6.1;0;7.01
06/12/2022;10.8;2.6;0;8.02
07/12/2022;8.8;0.6;0;8.24
08/12/2022;13.7;0;24;2.27
09/12/2022;14.2;8.6;0.5;4.67
10/12/2022;6.8;2.3;0;8.29
11/12/2022;6.6;-0.1;0;6.39
12/12/2022;5.8;-3.2;2.5;6.53
13/12/2022;8.6;4.2;3.5;1.12
14/12/2022;11.1;7.6;0.5;2.58
15/12/2022;13.4;9.5;30;0.69
16/12/2022;10.6;4.7;0.5;7.29
17/12/2022;8.1;1.3;0;7.96
18/12/2022;14.7;2;0;7.09
19/12/2022;14.9;9.9;0;2.67
20/12/2022;16.5;12.2;4;3.58
21/12/2022;16.1;9.9;8.5;4.72
22/12/2022;16.6;5.2;0;5.02
23/12/2022;20.3;7.7;0;6.02
24/12/2022;19.7;6.9;0.5;7.08
25/12/2022;18.7;6.7;0;6.93
26/12/2022;18.8;9;0.5;6.38
27/12/2022;15.5;6.5;0;7.65
28/12/2022;15;3.1;0;6.16
29/12/2022;16;10.2;0;4.67
30/12/2022;14.3;8.5;0;2.66
31/12/2022;19.1;7.9;0;6.05
01/01/2023;18.3;10.3;0;5.49
02/01/2023;17.1;9.3;0.5;5.24
03/01/2023;11.8;9.4;3;1.77
04/01/2023;13.2;4.5;0;8.14
05/01/2023;17.1;6.9;0;8.21
06/01/2023;14.7;6.1;0;3.86
07/01/2023;15;9;0.5;3.97
08/01/2023;15.5;11.6;0.5;3.4
09/01/2023;13.6;7.1;0;7.86
10/01/2023;12.8;4.9;0;8.52
11/01/2023;14.9;1;0;6.81
12/01/2023;15;4.9;0;6.71
13/01/2023;16;3.6;0;7.16
14/01/2023;14.1;1.6;0;6.84
15/01/2023;14.7;3.8;0;6.46
16/01/2023;12.5;0.9;4.5;5.84
17/01/2023;10.3;4.9;0.5;3.97
18/01/2023;10;-2.4;0;9.13
19/01/2023;7.5;1.1;0;8.51
20/01/2023;6.5;1.9;0;10.07
21/01/2023;6.6;2.1;0;10.03
22/01/2023;5.5;0.8;0;10.05
23/01/2023;6.1;1.6;0;5.87
24/01/2023;10.5;-1.9;0;9.6
25/01/2023;9.6;-0.1;0;8.08
26/01/2023;7.5;1.6;0;10.2
27/01/2023;7.5;-0.6;0;8.64
28/01/2023;5.8;1.4;0;2.93
29/01/2023;9.2;-3.5;0;10.87
30/01/2023;8.8;1;0;11.03
31/01/2023;13.2;5.4;0;11.26
01/02/2023;12.6;7.1;0;11.31
02/02/2023;13.2;6.7;0;11.45
03/02/2023;14.4;6.7;0;11.77
04/02/2023;15;7.7;0;11.61
05/02/2023;14;8.3;4.5;11.98
06/02/2023;12.5;4.9;0;11.23
07/02/2023;12.2;3.2;0;11.74
08/02/2023;12.1;-0.9;0;12.53
09/02/2023;11.1;-1.5;0;10.91
10/02/2023;10.6;-2.6;0;12.75
11/02/2023;13.8;-1.3;0;12.49
12/02/2023;14.5;-1.3;0;13.08
13/02/2023;15.4;-0.7;0;12.67
14/02/2023;15.1;1.4;0;12.96
15/02/2023;14.4;2.5;0.5;12.52
16/02/2023;15.1;1.5;0;12.99
17/02/2023;15.3;1;0;12.43
18/02/2023;19.3;3.6;0.5;13.47
19/02/2023;18.7;2.1;0;14.58
20/02/2023;17.8;3.6;0;14.05
21/02/2023;16.4;7.9;0;9.55
22/02/2023;15.3;8.6;0;5.65
23/02/2023;15.3;8;0;6.5
24/02/2023;16.9;11.4;0;8.96
25/02/2023;13;9.1;0;5.69
26/02/2023;7.9;3.5;0.5;15.67
27/02/2023;6.4;0.4;2;3.8
28/02/2023;6.7;2.7;0;4.2
01/03/2023;11.1;1.7;0;13.3
02/03/2023;13.7;0.5;0;12.46
03/03/2023;14.5;2.8;0;15.53
04/03/2023;15.6;0.6;0;16.55
05/03/2023;14.5;2.4;0;16.99
06/03/2023;15.4;0.6;0;17.28
07/03/2023;14.1;-2.6;1.5;12.24
08/03/2023;15.8;2.3;2;9.27
09/03/2023;18.4;7.7;2;10.47
10/03/2023;18;5.5;0;14.21
11/03/2023;23.3;8.8;0;12.34
12/03/2023;21.2;11.6;0;18.6
13/03/2023;20.1;7.2;3;14.5
14/03/2023;18.2;6.5;0;14.24
15/03/2023;15.5;7.9;0;19.52
16/03/2023;18.6;3.5;0;19.61
17/03/2023;17.8;6.9;0;17.4
18/03/2023;18.1;3.8;13.5;16.67
19/03/2023;18;9.6;0;14.33
20/03/2023;18.8;7.5;0.5;20.26
21/03/2023;18.8;5.1;0;15.29
22/03/2023;18.4;5.3;0;20.25
23/03/2023;16.6;8;0;8.84
24/03/2023;17.6;10.8;0;10.84
25/03/2023;19.5;5;0;19.72
26/03/2023;17.9;8;0;13.37
27/03/2023;15.5;8.3;0;22.41
28/03/2023;17.3;4.4;0;22.1
29/03/2023;17.7;3.9;0;17.2
30/03/2023;19.2;10;0;19.46
31/03/2023;21.1;8.7;0;15.43
01/04/2023;18.8;7.3;0;16.31
02/04/2023;17;8.8;0;23.67
03/04/2023;17.6;9;0;23.57
04/04/2023;15.3;4.7;0;16.33
05/04/2023;17;5.3;0;24.5
06/04/2023;19.8;4;0;22.78
07/04/2023;19.6;4.4;0;22.49
08/04/2023;20.2;7.2;0;24.73
09/04/2023;21.4;6.4;0;23.33
10/04/2023;19;4.8;0;21.13
11/04/2023;22.4;7.9;0;21.06
12/04/2023;20.7;7.6;2;12.63
13/04/2023;16.5;6.2;0;20.72
14/04/2023;17.4;5.7;1;20.56
15/04/2023;19.2;6.5;0.5;25.03
16/04/2023;18.3;10.5;0;26.13
17/04/2023;20.5;5.7;0;25.03
18/04/2023;21.7;8.1;0;22.74
19/04/2023;22.7;7.5;0;25.71
20/04/2023;20.8;5.5;0;26.1
21/04/2023;19.7;9.5;0;23.35
22/04/2023;21.2;10.1;0;15.27
23/04/2023;21.8;8;0.5;20.39
24/04/2023;21.5;7.3;0;22.28
25/04/2023;22;11.9;0;24.62
26/04/2023;23.9;9.8;0;23.57
27/04/2023;23.4;9.6;0;18.1
28/04/2023;23.9;9.7;0;24.39
29/04/2023;25.2;12.9;0;18.76
30/04/2023;24.9;13.8;0;21.59
01/05/2023;23;13.8;0;28.11
02/05/2023;23.9;13.6;0;28.5
03/05/2023;24;12;0;28.3
04/05/2023;24.6;9.6;0;27.66
05/05/2023;24.6;10.1;0;26.56
06/05/2023;24.7;8.9;0.5;27.46
07/05/2023;26.5;11.5;1.5;22.54
08/05/2023;27.2;16;0;27.81
09/05/2023;24.7;13.9;2.5;12.27
10/05/2023;21.8;13.3;0.5;29.72
11/05/2023;22.4;12.4;0;28.75
12/05/2023;20.5;9.7;5.5;15.08
13/05/2023;21;8.9;6;16.91
14/05/2023;22.8;10.6;0;26.66
15/05/2023;23.2;14.4;0;29.36
16/05/2023;19.2;14.5;0;29.77
17/05/2023;22.1;12.2;0;25.17
18/05/2023;16.1;11.4;5.5;9.04
19/05/2023;20.7;11.7;20.5;13.98
20/05/2023;19.1;12.3;5;10.97
21/05/2023;19.9;14.2;2;8.93
22/05/2023;26.7;13.6;13.5;18.48
23/05/2023;27.1;14.6;0;24.34
24/05/2023;26.8;15.6;0;28.08
25/05/2023;23.6;14.5;11;16.62
26/05/2023;27.8;13.3;0;29.02
27/05/2023;28.3;13.1;0;29.41
28/05/2023;27;14.3;0;29.16
29/05/2023;26.7;15;0.5;21.25
30/05/2023;28.8;14.5;0;26.57
31/05/2023;24.6;15.5;0;9.45
01/06/2023;27.4;13.9;1.5;19.49
02/06/2023;25.6;15.5;0;22.41
03/06/2023;25.6;14.8;0.5;23.35
04/06/2023;26.1;15.1;0;22.4
05/06/2023;26.2;14.5;1;22.7
06/06/2023;26.5;14.3;0;24.81
07/06/2023;26.3;16.7;0;25.62
08/06/2023;26.7;16.1;0;28.73
09/06/2023;25;18.3;23.5;12
10/06/2023;29.1;18;0;27.46
11/06/2023;30.8;19.3;9.5;27.89
12/06/2023;28.2;16.7;8.5;26.67
13/06/2023;27.4;16.9;9;15.73
14/06/2023;29.4;16.3;1;23.65
15/06/2023;29.5;14;0;29.83
16/06/2023;30.3;17.3;0;30.81
17/06/2023;30.6;17.7;0;29.42
18/06/2023;28.7;17;0;25.41
19/06/2023;31.2;16.2;0;24.64
20/06/2023;30.6;19.7;0;26.15
21/06/2023;34.5;19.6;0;19.43
22/06/2023;29.3;19.8;0.5;18.5
23/06/2023;29.1;19.8;0;30.62
24/06/2023;32.6;17.3;0;30.3
25/06/2023;33;16;0;30.62
26/06/2023;34.9;17.9;0;30.43
27/06/2023;29.4;22.1;0;27.12
28/06/2023;32.1;21.2;0;29.15
29/06/2023;31.3;18.4;3.5;27.49
30/06/2023;24.7;18.8;3.5;13.78
01/07/2023;29.3;16.7;0;30.52
02/07/2023;30;19.6;0;30.24
03/07/2023;29.6;20.6;0;31.73
04/07/2023;31.6;20.1;0;30.73
05/07/2023;31.1;15.9;0;28.25
06/07/2023;33.7;17.9;0;26.84
07/07/2023;33;17.9;0;28.54
08/07/2023;35.1;20.6;0;29.53
09/07/2023;34.2;21;0;29.32
10/07/2023;38.3;20.5;0;29.32
11/07/2023;35.5;19.9;0;27.57
12/07/2023;34.2;21.5;0;23.36
13/07/2023;31.4;22.2;0;26.6
14/07/2023;32.6;17.2;0;30.52
15/07/2023;33.5;19.4;0;29.06
16/07/2023;33.7;21;0;29.05
17/07/2023;34.7;19.9;0;27.4
18/07/2023;34.3;20.9;0;23.51
19/07/2023;36.2;22.1;0;22.2
20/07/2023;34.7;23;0;29.38
21/07/2023;34.2;19.5;0;28.15
22/07/2023;32.7;21.5;0;27.87
23/07/2023;33.3;17.8;0;28.45
24/07/2023;33;19.2;0;25.79
25/07/2023;26.4;19.8;0;28.38
26/07/2023;28.2;16.6;0;29.21
27/07/2023;30.3;17.5;4.5;29.02
28/07/2023;30.3;19.5;0;25.62
29/07/2023;29.6;18.1;0;22.84
30/07/2023;31.9;20.4;0;26.03
31/07/2023;32.9;19.7;0;29.03
01/08/2023;30.5;17.4;0;26.3
02/08/2023;31.4;18.2;0;28.27
03/08/2023;30.5;19.8;0;22.79
04/08/2023;26.1;16.4;0;27.42
05/08/2023;28.3;18;0;28.43
06/08/2023;26.1;16.1;0;28.51
07/08/2023;26.8;17.1;0;27.51
08/08/2023;31.1;14.2;0;27.95
09/08/2023;34.4;13.8;0;27.27
10/08/2023;29.6;16.3;0;25.38
11/08/2023;32.4;15.4;0;26.56
12/08/2023;31.7;17.8;0;26.09
13/08/2023;31.6;17;0;25.97
14/08/2023;32.2;18.2;0;25.83
15/08/2023;34;18.5;0;26.24
16/08/2023;34.4;18;0;23.77
17/08/2023;34.4;19.1;0;22.82
18/08/2023;36.1;18.2;0;24.17
19/08/2023;35.3;18.5;0;24.6
20/08/2023;38.3;18.5;0;24.75
21/08/2023;37.2;21.6;0;24.47
22/08/2023;38.9;21.3;0;24.65
23/08/2023;39.4;22.6;0;23.65
24/08/2023;37.6;21.7;0;23.77
25/08/2023;33.3;19.5;0;23.63
26/08/2023;32;22.5;21.5;10.84
27/08/2023;21.2;17.1;5.5;5.85
28/08/2023;24.5;18.5;0;20.74
29/08/2023;25.3;16.6;0;22.57
30/08/2023;25.7;15.9;0;21.42
31/08/2023;27.9;13.8;0;23.83
01/09/2023;27.6;15.2;0;22.46
02/09/2023;29.4;15.8;0;20.83
03/09/2023;32.9;15.8;0;21.45
04/09/2023;34.2;18.6;0;21.91
05/09/2023;31.4;18;0;20.73
06/09/2023;29.4;17;0;21.92
07/09/2023;31.3;16.7;0;22.19
08/09/2023;31;16.7;0;21.9
09/09/2023;31.4;16.2;0;21.69
10/09/2023;32.9;16.1;0;21.57
11/09/2023;31.3;15.7;0;20.39
12/09/2023;29.2;16.8;1.5;15.21
13/09/2023;29.5;18.8;0;17.72
14/09/2023;29.9;17.2;0;20.67
15/09/2023;29.1;17.9;3;18.46
16/09/2023;26.3;19;1.5;15.06
17/09/2023;31.7;20.5;0;14.98
18/09/2023;27.8;22.7;0;12.47
19/09/2023;28.5;14.6;0;19.81
20/09/2023;24.5;16.5;15.5;6.89
21/09/2023;25.9;18;1;10.72
22/09/2023;23.8;15.4;0;18.21
23/09/2023;22.8;11.4;0;19.28
24/09/2023;25.8;12.9;0;19.49
25/09/2023;26.4;10.6;0;19.12
26/09/2023;27.7;11.9;0;18.9
27/09/2023;28.3;10.7;0;18.22
28/09/2023;28.3;12.5;0;15.83
29/09/2023;32;15.1;0;17.59
30/09/2023;28.9;20.2;0;17.35
